id,title,content,link,url_hash,language,source,category,vector,created_at,updated_at,split_type,cluster_label
282,بە هەماهەنگی زانکۆی کۆیە یەكەمین كۆنفڕانسی زانستیی نێودەوڵەتی سەرۆك جەلال تاڵەبانی لە زانكۆی سلێمانی بەڕێوەدەچێت,زانــكۆی ســلــێمـانـی بەهەمئاهەنگی دامەزراوەی سەرۆك جەلال تاڵەبانی‌ و هەریەك لە زانكۆكانی (كۆیە، ڕاپەڕین، هەڵەبجە، گەرمیان، پۆلیتەكنیكی سلێمانی، پۆلیتەكنیكی گەرمیان، كۆمار، تیشكی نێودەوڵەتی‌ و قەیوانی نێودەوڵەتی)، بەدروشمی (سەرۆك مام جەلال ڕاستی‌ و هەڵوێستە مێژووییەكان)، یەكەمین كۆنفڕانسی زانستیی نێودەوڵەتیی سەرۆك جەلال تاڵەبانی ئەنجامدەدات. كۆنفڕانسەكە، لە ڕۆژانی (٣ و ٤)ی تشرینی یەكەمی ٢٠٢٥ لە هۆڵەكانی كۆنگرێسی زانكۆی سلێمانی بەڕێوەدەچێت، كە هاوكاتە لەگەڵ هەشتەمین ساڵیادی كۆچی دوایی سەرۆك مام جەلال. كۆنفڕانسەكە، (نۆ) تەوەری زانستی دەربارەی (ژیاننامە‌ و كەسایەتی سەرۆك مام جەلال، ڕەهەندی سیاسی‌ و هزری‌ و شۆڕشگێری سەرۆك تاڵەبانی، ڕۆڵی لە چەسپاندن‌ و سەروەری یاسا، ڕۆڵ‌ و كاریگەری سیاسەتی سەرۆك مام جەلال لە گرنگیدان بە پرس‌ و مافەكانی ژنان، كاریگەرییە ئەرێنییەكانی لەسەر سەقامگیری‌ و هاوسەنگیی سیاسی لە هەرێمی كوردستان‌ و عێراق، ڕۆڵی لە بواری پەروەردە و خوێندنی باڵا، ڕۆڵی لە بەدەستهێنان‌ و دابینكردنی مافەكانی نەتەوەی كورد لە هەر چوار پارچەكەی كوردستان‌ و مافی نەتەوەكانی ترو كەمایەتییەكان لە عێراقدا، ڕۆڵی لە ڕەوتی ئازادی ڕادەبڕین‌ و مافی مرۆڤ‌ و ئازادی میدیا‌ و چاپەمەنی لە هەرێمی كوردستان‌ و نەخش‌ و جێدەستی لە بواری سیاسی‌ و دبلۆماسیەتی گشتیدا) لەخۆدەگرێت. کاتە گرنگەکانی کۆنفڕانس: ١٦/ ٠٢/ ٢٠٢٥ ڕاگەیاندنی کۆنفڕانس. ٠١/ ٠٤ / ٢٠٢٥ کۆتا کاتی وەرگرتنی پوختەی توێژینەوەکان. ١٥/ ٠٤ / ٢٠٢٥ وەڵامدانەوەی پوختە پەسەندکراوەکان. ٠١ / ٠٨ / ٢٠٢٥ دوا کات بۆ ناردنی توێژینەوەکان بە تەواوکراوی. ٠١ /٠٩ / ٢٠٢٥ ڕاگەیاندنی توێژینەوە پەسەندکراوەکان. ٣ – ٤/ ١٠ / ٢٠٢٥ ئەنجامدانی کۆنفڕانس لە زانکۆی سلێمانی ــ هۆڵەکانی کۆنفڕانس دەبێت. جێی باسە، یەكەمین كۆنفڕانسی زانستیی نێودەوڵەتیی سەرۆك جەلال تاڵەبانی لەلایەن حەوت لیژنەوە بەڕێوەدەبرێت، كە بریتین لە لیژنەكانی (زانستی، ئامادەكاری، ڕاگەیاندن‌ و (IT)، ڕاوێژكاری، پەیوەندی‌ و پڕۆتۆكۆل، ئەندامانی زانكۆ هاوبەشەكان‌ و دارایی). بەمەبەستی وەگرتنی زانیاری زیاتر لەسەر ئامانجەكانی كۆنفڕانسەكە و وردەكاری زیاتر، توێژەران‌ و بەشداربووان دەتوانن لەم وێبسايتە تایبەتەدا بەدواداچوونی زیاتر بكەن: https://pjtconference.univsul.edu.iq/,https://koyauniversity.org/ku/node/1279,66af9876385f283b6cb6ef4162fa81fb3010b6773b864909e77d2161dfb5927f,ku,Koya University,Education,,,,train,
283,"تێزی دکتۆرای ""هێژا هیوا طاهر"" لە فاکەڵتیی زانستەمرۆڤایەتی و کۆمەڵایەتییەکانی زانکۆی کۆیە گفتوگۆ کرا","تێزی دکتۆرای ""هێژا هیوا طاهر"" لە بواری یاسا بەناونیشانی ""الاحکام الاجرائیة الخاصة بالاحداث فی التشریع العراقی – دراسة تحلیلیة مقارنة"" لە فاکەڵتیی زانستەمرۆڤایەتی و کۆمەڵایەتییەکانی زانکۆی کۆیە گفتوگۆ کرا.",https://koyauniversity.org/ku/node/1278,1719a4ac5c29b5595a338119fd4936265ea79efd261342bdf08da3c32dbf50ea,ku,Koya University,Education,,,,train,
284,سەرۆکی یەکێتیی نیشتمانیی کوردستان بڕی ٥٠ هەزار لیتر گازوایلی دیکەی بۆ بەشەناوخۆییەکانی زانکۆی کۆیە دابین کرد,سەرۆکی یەکێتیی نیشتمانیی کوردستان بڕی ٥٠ هەزار لیتر گازوایلی دیکەی بۆ بەشەناوخۆییەکانی زانکۆی کۆیە دابین کرد,https://koyauniversity.org/ku/node/1277,51f5f3a8bfd9bae0716196d389a9262697f12d21704b7fe8b068028943f612ab,ku,Koya University,Education,,,,train,
285,سەرۆکی زانکۆی کۆیە سەرپەرشتی کۆبوونەوەی لیژنەی جێبەجێکردنی کۆڵەگەی (سەرکەوتنی خوێندکاران و ئامادەسازییان بۆ بازاڕی کار)ی پلانی ستراتیژی کرد,سەرۆکی زانکۆی کۆیە سەرپەرشتی کۆبوونەوەی لیژنەی جێبەجێکردنی کۆڵەگەی (سەرکەوتنی خوێندکاران و ئامادەسازییان بۆ بازاڕی کار)ی پلانی ستراتیژی کرد,https://koyauniversity.org/ku/node/1276,c41063f12f330326108cc7f09076946150ef9d08c8f98eb11772f14d57627745,ku,Koya University,Education,,,,train,
286,سەرۆکی زانکۆی کۆیە لەلایەن باڵیۆزی کۆماری عێراق لە وڵاتی ئیمارات پێشوازی لێ کرا,سەرۆکی زانکۆی کۆیە لەلایەن باڵیۆزی کۆماری عێراق لە وڵاتی ئیمارات پێشوازی لێ کرا,https://koyauniversity.org/ku/node/1275,36e3ff9bc053d9076f528ce8834b4b8672a9156a2d34e4544ea87bfef1f9e44e,ku,Koya University,Education,,,,train,
287,شاندی زانکۆی کۆیە سەردانی کۆمپانیای نەوتی نیشتمانیی ئەبوزەبی (ADNOC ) دەکات,شاندی زانکۆی کۆیە سەردانی کۆمپانیای نەوتی نیشتمانیی ئەبوزەبی (ADNOC ) دەکات,https://koyauniversity.org/ku/node/1274,e79dd093e131d8b2911abc95db0cfa598380c3e49f7e3740f6240e9a5579a3ea,ku,Koya University,Education,,,,train,
288,سەرۆکی زانکۆی کۆیە لەگەڵ سەرۆکی پەیمانگای (IITD)ی ئەبوزەبی کۆبوونەوەیەکی ئەنجامدا,سەرۆکی زانکۆی کۆیە لەگەڵ سەرۆکی پەیمانگای (IITD)ی ئەبوزەبی کۆبوونەوەیەکی ئەنجامدا,https://koyauniversity.org/ku/node/1273,8a792b3b6794249fc82c1d709c6b6f8849a7e7ce4e3ffd6c2cca032b1a934dbd,ku,Koya University,Education,,,,train,
289,دیبەتی زانستیی خوێندکارانی لە زانکۆی کۆیە دەستیپێکرد,دیبەتی زانستیی خوێندکارانی لە زانکۆی کۆیە دەستیپێکرد,https://koyauniversity.org/ku/node/1272,785a5300171499ff97cbbb863488a566929413c50558218c5e9ec5b981391f8c,ku,Koya University,Education,,,,train,
290,سەنتەری توێژینەوەی زانستەمرۆڤایەتی و کۆمەڵایەتییەکان لە زانکۆی کۆیە خولێکی ڕاهێنانی بەڕێوەبرد,خولێکی ڕاهێنانی ڕاگرایەتیی سەنتەرەکانی توێژینەوە و پەرەپێدانی زانکۆی کۆیە بەڕێوەچوو,https://koyauniversity.org/ku/node/1271,e4bf6a58654381174b656261fb861a6e2f9815d5912a4483a4261b39006eb675,ku,Koya University,Education,,,,train,
291,وۆرکشۆپێک سەبارەت بە ڕەوشی سووریا و ڕۆژئاوای کوردستان لە زانکۆی کۆیە بەڕێوەچوو,وۆرکشۆپێک سەبارەت بە ڕەوشی سووریا و ڕۆژئاوای کوردستان لە زانکۆی کۆیە بەڕێوەچوو,https://koyauniversity.org/ku/node/1270,7479b9930633b5d26e142edf0653594707a79f059c3b9ffb7b019d9bd5c14331,ku,Koya University,Education,,,,train,
292,"كۆنفڕانسی ""دادپه‌روه‌ریی تاوانكاریی و سه‌روه‌ری یاسا"" لە زانکۆی کۆیە بەڕێوەدەچێت",دادپه‌روه‌ری تاوانكاریی و ده‌سته‌به‌رو ڕێزگرتنی سه‌روه‌ری یاسا به‌بنه‌ما سه‌ره‌كیه‌كانی مافی مرۆڤ داده‌ندرێت، لایه‌نی  په‌یوه‌ندیداریش‌ بۆ  به‌ڕێوه‌بردنی داموده‌زگاكانی  چاكسازی له‌ عێراق وه‌زاره‌تی داده‌ ، كه‌ به‌رده‌وام ڕوبه‌ڕوی ئالانگاری گه‌وره‌ی ده‌بێته‌وه‌ بۆ ده‌سته‌به‌ری و ڕێزگرتن و پارێزگاری و پاڵپشتی كردنی پێوه‌ره‌كانی مافی مرۆڤ بۆ لایه‌نه‌كانی چاكسازی و داموده‌زگا یاساییه‌كان، به‌مه‌به‌ستی پاڵپشتی  لایه‌نی ده‌رونی و زانستی و دارایی و كارگێڕی ئه‌م دام وده‌زگایانه، درككردن به‌و به‌رپرسیاریه‌تیه‌‌ وه‌زاره‌تی داد حكومه‌تی فیدرالی هه‌ڵده‌ستێت به‌ ڕێكخستنی ئه‌م كۆنفرانسه‌ به‌ هاوبه‌شی له‌گه‌ڵ كۆلێژەكانى ياسا لە زانكۆكانى عێراق (كۆیه‌، بەغداد، موستنسريە، بەسراو كەركوك).,https://koyauniversity.org/ku/node/1269,2a1faf25ec73b049aed4a3b13eb33fb9d3ae0109351d07fa8fb2c50c91ce069a,ku,Koya University,Education,,,,train,
293,زانکۆی کۆیە وەک ڕێکخەری گرین مێتریک لە عێراق دەستنیشانکرا,زانکۆی کۆیە وەک ڕێکخەری گرین مێتریک لە عێراق دەستنیشانکرا,https://koyauniversity.org/ku/node/1268,9820ec2f96d37e9809627123c06a01fbdc32d4e3a60cae6f260f530d9c3a1577,ku,Koya University,Education,,,,train,
294,سەرۆکی زانکۆی کۆیە و سەرۆکی زانکۆی ئەبوزەبی کۆبوونەوەیەکیان ئەنجامدا,سەرۆکی زانکۆی کۆیە و سەرۆکی زانکۆی ئەبوزەبی کۆبوونەوەیەکیان ئەنجامدا,https://koyauniversity.org/ku/node/1267,48b666c423d6ae6c6e7c2cc6e5877d3b414f2ccdfa06dfb78e1fb14dc1287eea,ku,Koya University,Education,,,,train,
295,زانکۆی کۆیە بەشداری لە یەکەمین دیداری نێودەوڵەتی سەرکردەکانی بەردەوامیدان لە وڵاتی ئیمارات کرد,زانکۆی کۆیە بەشداری لە یەکەمین دیداری نێودەوڵەتی سەرکردەکانی بەردەوامیدان لە وڵاتی ئیمارات کرد,https://koyauniversity.org/ku/node/1266,b98b51a2302eb3a5f56779dc7cfe22d725b2443b69aef66ea63faad398097ac4,ku,Koya University,Education,,,,train,
296,بەشی زمانی ئینگلیزیی فاکەڵتیی پەروەردەی زانکۆی کۆیە وۆرکشۆپێکی بەڕێوەبرد,"بەشی زمانی ئینگلیزی لە فاکەڵتیی پەروەردەی زانکۆی کۆیە وۆرکشۆپێکی بەناونیشانی ""The Contribution of Language and Literature in Modern World Society"" بەڕێوەبرد.",https://koyauniversity.org/ku/node/1265,f60af62c81e9387e526e98f65ebc63e099586b736cdfd387f14cd9392e741deb,ku,Koya University,Education,,,,train,
297,"تێزی دکتۆرای ""ئاڵا دارا عبدالمجید"" لە فاکەڵتیی پەروەردەی زانکۆی کۆیە گفتوگۆ کرا","تێزی دکتۆرای ""ئاڵا دارا عبدالمجید"" لە بواری زمانی کوردی بەناونیشانی ""بنەما فەلسەفییەکانی عیرفانییەت و ئیستاتیکا لە شیعری مەولەویدا"" لە فاکەڵتیی پەروەردەی زانکۆی کۆیە گفتوگۆ کرا.",https://koyauniversity.org/ku/node/1264,26c3852751b7c0dacc06e2039a2c4510c84f06c708c92d034976b369265c8538,ku,Koya University,Education,,,,train,
298,خوێندکارانی فاکەڵتیی پزیشکیی گشتیی زانکۆی کۆیە فیستیڤاڵێکی تەندروستییان بەڕێوەبرد,خوێندکارانی فاکەڵتیی پزیشکیی زانکۆی کۆیە بەهاوبەشی لەگەڵ ڕێکخراوی IFMA-Kurdistan فیستیڤاڵێکی تەندروستییان لە پارکی ناوەندیی زانکۆی کۆیە بەڕێوەبرد.,https://koyauniversity.org/ku/node/1263,ea1a3d02b4fe3bb45d4eef8ece56cef71d8bcddfda9685fdd8d3ab24251d1125,ku,Koya University,Education,,,,train,
299,"وۆرکشۆپی ""بەکارهێنانی بیرکاری لە ژیانی ڕۆژانەدا"" لە زانکۆی کۆیە بەڕێوەچوو","بەشی ماتماتیک لە فاکەڵتیی زانست و تەندروستیی زانکۆی کۆیە وۆرکشۆپێکی بەناونیشانی ""بەکارهێنانی بیرکاری لە ژیانی ڕۆژانەدا"" بەڕێوەبرد.",https://koyauniversity.org/ku/node/1262,8d12ce03b93dd5f905c5ad09f7c0f8a864f82b38e78c55bbd0036ab55697437d,ku,Koya University,Education,,,,train,
300,بەشی ئەندازیاریی تەلارسازیی زانکۆی کۆیە وۆرکشۆپێکی بەڕێوەبرد,"بەشی ئەندازیاریی تەلارسازیی زانکۆی کۆیە وۆرکشۆپێکی هاوبەشی بەناونیشانی ""Revitalizing Historic Gypsum production in Koya, Experiences, Challenges and Future Vision"" لەگەڵ زانکۆی مووسڵ، بەڕێوەبەرایەتیی شوێنەواری کۆیە، ڕێکخراوی وادی و بە سپۆنسەری ڕێکخراوی جێردەی ئەڵمانی بەڕێوەبرد.",https://koyauniversity.org/ku/node/1261,6f12a735741045329ccf1a6ee488bc191aa29ec23a4cada613dcf7fabf4acdaf,ku,Koya University,Education,,,,train,
301,"ماستەرنامەی ""عمر حاجی ابراهیم"" لە فاکەڵتیی پەروەردەی زانکۆی کۆیە گفتوگۆ کرا","ماستەرنامەی ""عمر حاجی ابراهیم"" لە بواری ئەدەبیاتی زمانی کوردی بەناونیشانی ""شیعرییەت لە شیعری شاعیرانی ""پشدەر و بیتوێن"" دا  لە دوای ڕاپەڕین"" لە فاکەڵتیی پەروەردەی زانکۆی کۆیە گفتوگۆ کرا.",https://koyauniversity.org/ku/node/1260,014c4f9a2617b7183dcfc63b92848aebada1eb1f1ec5c9bb7b59de72bf0fe7bf,ku,Koya University,Education,,,,train,
302,"زانکۆی کۆیە ""خەڵاتی زانکۆ"" بۆ باشترين پرۆژەی خوێندکار لە بواری پاراستنی ژینگە و بەردەوامیدان ڕادەگەیێنێت","زانکۆی کۆیە ""خەڵاتی زانکۆ"" بۆ باشترين پرۆژەی خوێندکار لە بواری پاراستنی  ژینگە و بەردەوامیدان ڕادەگەیێنێت زانکۆی کۆیە لە هەنگاوێکی گرنگ و بە دەستپێشخەری سەرۆکی زانکۆ پ.ی.د محمد حسیب صدیق  ""خەڵاتی زانکۆ"" بۆ باشترین پرۆژەی خوێندکار بۆ پاراستنی ژینگە و بەردەوامیدان  ڕادەگەیێنێت.",https://koyauniversity.org/ku/node/1259,c83f8ae2fb21e5429b271d4d68685f8d0c70d527f19bb0c53ed9e7871fc09aad,ku,Koya University,Education,,,,train,
303,پێشبڕکێیەکی زانستی لە نێوان خوێندکارانی زانکۆی کۆیە و زانکۆی کوردستان بەڕێوەچوو,پێشبڕکێیەکی زانستی لە نێوان خوێندکارانی بەشی پڕۆگرامسازیی زانکۆی کۆیە و خوێندکارانی بەشی پڕۆگرامسازیی زانکۆی کوردستان بە سپۆنسەری فاستلینگ لە زانکۆی کۆیە بەڕێوەچوو.,https://koyauniversity.org/ku/node/1258,1c56e84c37b23dc4a4969615acc96fa47612630a8f9e458b3973a0e05cdda2e2,ku,Koya University,Education,,,,train,
304,"ماستەرنامەی ""امین قادر صالح"" لە فاکەڵتیی پەروەردەی زانکۆی کۆیە گفتوگۆ کرا","ماستەرنامەی ""امین قادر صالح"" لە بواری زمانی کوردی بەناونیشانی ""ئەزموونی شیعریی مارف عمر گوڵ"" لە فاکەڵتیی پەروەردەی زانکۆی کۆیە گفتوگۆ کرا.",https://koyauniversity.org/ku/node/1257,c2f06bb5da52fef0ea4afa544e31b10e9b497d8e69108be5b00c8d94f5e2b939,ku,Koya University,Education,,,,train,
305,سەرۆکی زانکۆی کۆیە بەشداری لە دووەم کۆنفرانسی دامەزراوەی مید کرد,سەرۆکی زانکۆی کۆیە، پ.ی.د. محمد حسیب صدیق لە شاری سلێمانی بەشداری لە دووەم کۆنفرانسی نێودەوڵەتی دامەزراوەی مید کرد.,https://koyauniversity.org/ku/node/1256,79cc3b8a332feca5482a43005995b821724cf3a623ca2b327b65f5a3523479b2,ku,Koya University,Education,,,,train,
306,بەشی زمانی کوردیی زانکۆی کۆیە ڕۆژی جیهانیی زمانی دایکی بەرز ڕاگرت,بەشی زمانی کوردی لە فاکەڵتیی پەروەردەی زانکۆی کۆیە بەبۆنەی ڕۆژی جیهانیی زمانی دایک وۆرکشۆپێکی بەڕێوەبرد.,https://koyauniversity.org/ku/node/1255,9993985e96c826a6758ed453afb81f43bf6df78ee76871807c7004f076869929,ku,Koya University,Education,,,,train,
